Jam,V L1,V L2,V L3,V Avg,I L1,I L2,I L3,I Avg,KW L1,KW L2,KW L3,KW AVG,KVA L1,KVA L2,KVA L3,KVA AVG,FREQ,PF,kWH
3/1/2024 18:37:56,399.77,398.6,392.13,396.85,526.84,549.65,557.54,544.68,119.45,126.19,125.19,370.83,120.38,127.11,126.9,374.39,50.06,0.99,8007228.704
3/1/2024 19:7:56,396.11,395.34,386.79,392.75,352.46,391.17,403.13,382.25,68.23,73.87,81.69,223.8,79.51,89.95,90.66,260.11,50.05,1.14,8007343.106
3/1/2024 19:37:57,401.97,401.7,392.59,398.81,359.96,397.7,410.9,389.52,69.43,74.22,82.94,226.59,82.38,92.88,93.93,269.19,50.16,1.16,8007455.219
3/1/2024 20:7:57,398.29,398.13,389.43,395.28,361.99,394.6,390.36,382.32,66.27,72.12,75.31,213.69,82.07,91.24,88.39,261.71,50.18,1.18,8007564.88
3/1/2024 20:37:57,398.7,398.56,389.12,395.46,346.43,395.03,387.17,375.43,61.82,68.79,76.51,207.11,78.32,91.56,87.38,257.29,50.13,1.19,8007665.069
3/1/2024 21:7:58,400.55,400.46,391.3,397.44,330.29,372.59,363.9,355.59,54.49,60.62,66.45,181.55,75.3,86.72,82.88,244.9,50.09,1.26,8007762.465
3/1/2024 21:37:58,400.68,400.54,391.84,397.69,329.78,363.14,350.19,347.7,54.83,61.94,64.38,181.14,75.19,84.56,79.85,239.59,50.18,1.24,8007854.16
3/1/2024 22:7:58,400.99,400.77,392.07,397.94,305.49,349.91,335.16,330.18,44.26,52.26,56.72,153.24,69.76,81.52,76.5,227.77,50.15,1.33,8007937.339
3/1/2024 22:37:59,401.25,400.8,392.43,398.16,301.39,335.05,317.7,317.87,44.98,52.51,54.74,152.23,68.84,77.95,72.44,219.23,50.11,1.31,8008014.829
3/1/2024 23:7:59,401.42,401.18,392.29,398.3,294.47,333.5,318.27,315.41,46.12,53.56,57.11,156.79,67.27,77.79,72.71,217.78,50.15,1.29,8008091.758
3/1/2024 23:37:59,398.76,398.04,389.78,395.55,288.28,327.93,306.56,307.59,41.55,51.01,52.95,145.51,65.48,76.03,69.47,210.97,50.12,1.31,8008168.355
3/2/2024 0:7:59,399.63,398.82,391.09,396.52,290.62,317.59,303.1,303.77,42.6,49.31,50.91,142.82,66.14,73.61,68.84,208.59,50.12,1.31,8008243.059
3/2/2024 0:38:0,398.92,397.97,390.3,395.73,297.47,326.05,317.66,313.73,43.53,48.76,52.47,144.76,67.64,75.46,72,215.1,50.15,1.33,8008316.835
3/2/2024 1:8:0,399.06,397.94,390.46,395.82,294.77,327.8,317.63,313.4,46.01,52.83,56.75,155.6,67.06,75.91,72.14,215.11,50.12,1.27,8008390.863
3/2/2024 1:38:1,399.59,398.75,390.81,396.38,287.35,330.51,318.21,312.02,38.63,46.23,53.57,138.43,65.51,76.69,72.27,214.47,50.1,1.35,8008465.754
3/2/2024 2:8:1,400.3,399.14,391.73,397.06,305.14,339.41,318.45,321,42.66,52.08,54.38,149.12,69.34,78.76,72.75,220.84,50.1,1.33,8008538.937
3/2/2024 2:38:1,401.52,400.5,393.15,398.39,295.54,331,317.13,314.56,43.77,50.81,54.9,149.48,67.73,77.17,72.29,217.19,50.16,1.31,8008612.154
3/2/2024 3:8:1,402.64,401.54,394.43,399.53,296.77,329.65,314.13,313.52,41.38,48.87,52.17,142.42,68.29,77,71.92,217.2,50.16,1.34,8008685.385
3/2/2024 3:38:2,403.45,402.06,395.27,400.26,296.88,330.99,311.55,313.14,40.72,50.38,53.1,144.2,68.52,77.65,71.51,217.68,50.15,1.33,8008758.256
3/2/2024 4:8:2,403.56,402.32,395.66,400.51,292.05,320.87,312.07,308.33,43.56,49.79,53.11,146.44,67.34,75.12,71.63,214.09,50.13,1.31,8008831.579
3/2/2024 4:38:2,403.72,402.38,395.55,400.55,294.76,332.21,324.05,317.01,45.46,53.24,58.99,157.67,67.89,77.82,74.42,220.14,50.08,1.28,8008905.903
3/2/2024 5:8:3,398.92,398.05,391.2,396.05,476.06,499.66,499.39,491.7,106.34,113.26,109.88,329.48,108.58,115.56,113.55,337.68,50.12,0.98,8009005.371
3/2/2024 5:38:3,398.99,398.3,391.88,396.4,494.17,504.3,502.72,500.4,110.93,114.17,111.13,336.23,112.37,116.43,114.31,343.11,50.13,0.98,8009175.49
3/2/2024 6:8:4,398.21,397.6,390.82,395.55,514.09,527.46,527.21,522.92,115.09,119.49,116.28,350.86,116.9,121.63,119.62,358.16,50.11,0.98,8009349.79
3/2/2024 6:38:4,393.63,392.93,386.65,391.07,734.86,764.96,720.16,740,160.02,166.85,152.11,478.99,165.5,174.37,162.05,501.92,50.18,0.96,8009535.333
3/2/2024 7:8:4,391.69,391.01,385.05,389.25,744.21,775.02,739.27,752.84,161.59,169.28,156.53,487.4,166.79,175.5,165.15,507.44,50.2,0.96,8009779.521
3/2/2024 7:38:5,390.04,388.95,383.54,387.51,759.86,783.58,746.67,763.37,164.73,170.37,157.62,492.72,169.44,176.25,165.59,511.84,50.23,0.96,8010025.837
3/2/2024 8:8:5,387.48,386.54,381.09,385.04,692.34,695.39,678.31,688.68,151.62,153.42,146.61,451.65,153.58,156.46,150.35,460.82,50.25,0.98,8010259.939
3/2/2024 8:38:5,389.47,388.36,382.98,386.93,509.52,517.87,525.46,517.62,112.86,116,115.91,344.77,113.71,116.96,116.88,347.54,50.16,1.01,8010453.616
3/2/2024 9:8:6,387.5,386.79,381.34,385.21,659.26,648.88,646.21,651.45,144.41,143.3,140.34,428.05,146.34,145.35,143.11,434.8,50.09,0.98,8010628.609
3/2/2024 9:38:6,391.86,390.9,385.03,389.26,583.89,575.76,590.78,583.48,129.87,129.83,130.64,390.57,130.93,130.55,132.15,393.63,50.2,0.99,8010833.978
3/2/2024 10:8:6,388.14,387.56,381.8,385.84,748.4,718,722.57,729.66,163.33,157.8,156.03,477.16,166.47,161.18,160.05,487.69,50.17,0.98,8011044.204
3/2/2024 10:38:7,387.87,387.04,381.23,385.38,696.27,690.75,691.27,692.76,152.55,153.19,150.27,456.01,153.24,153.05,151.8,458.1,50.15,0.99,8011272.153
3/2/2024 11:8:7,390.15,389.54,383.04,387.58,502.68,491.85,530.38,508.3,111.45,109.98,117.35,338.88,112.17,111.16,118.06,341.36,50.14,1.01,8011453.247
3/2/2024 11:38:7,387.99,387.25,381.03,385.43,511.53,501.38,529.19,514.04,112.93,111.87,116.48,341.28,113.44,112.6,117.06,343.1,50.1,1.01,8011628.141
3/2/2024 12:8:8,393.25,392.18,385.89,390.52,514.16,515.22,532.22,520.53,114.83,116.4,118.52,349.75,115.64,117.43,119.34,352.41,50.16,1.01,8011802.541
3/2/2024 12:38:8,388.55,387.99,381.29,385.94,750.02,732.48,756.36,746.29,163.33,162.51,164.34,490.17,166.68,164.69,167.53,498.89,50.05,0.98,8011985.738
3/2/2024 13:8:8,386.88,386.44,379.51,384.28,754.11,744.98,755.12,751.4,164.01,164.61,163.33,491.96,166.76,166.77,166.58,500.11,50.03,0.98,8012234.663
3/2/2024 13:38:9,383.93,383.6,376.77,381.43,839.07,834.45,834.76,836.09,180.92,181.92,178,540.84,184.32,185.22,182.69,552.23,49.99,0.98,8012504.208
3/2/2024 14:8:9,383.46,383.14,376.51,381.03,840.74,827.6,823.03,830.46,181.13,180.28,176.1,537.51,184.4,183.56,180.06,548.03,49.99,0.98,8012775.009
3/2/2024 14:38:9,382.46,381.9,375.04,379.8,904.36,902.58,897.31,901.41,193.88,195.87,190.26,580,197.55,199.49,195.55,592.59,50.16,0.98,8013060.111
3/2/2024 15:8:10,379.02,378.75,371.9,376.56,1136.14,1145.14,1108.66,1129.98,237.97,241.94,228.85,708.76,246.14,250.63,239.93,736.69,50.18,0.96,8013384.613
3/2/2024 15:38:10,378.15,377.96,371.05,375.72,1156.12,1165.92,1126.05,1149.36,240.9,244.81,231.32,717.03,249.9,254.62,243.13,747.65,50.08,0.96,8013744.137
3/2/2024 16:8:10,385.08,384.51,377.56,382.48,704.61,701.82,707.55,704.66,154.11,155.54,153.73,463.37,155.04,156.49,155.28,466.81,50.12,0.99,8013988.974
3/2/2024 16:38:11,385.81,385.22,378.17,383.08,682.52,693.25,692.18,689.32,149.49,153.97,150.36,453.83,150.37,154.75,152.07,457.19,50.05,0.99,8014220.065
3/2/2024 17:8:11,390,389.39,382.38,387.25,803.12,815.46,790.47,803.02,176.27,180.65,171.14,528.06,178.93,183.86,175.62,538.4,50.2,0.98,8014486.841
3/2/2024 17:38:11,394.88,393.89,386.91,391.89,509.86,511.43,525.69,515.66,114.33,116.46,117.59,348.47,115.04,117.08,118.32,350.44,50.14,1.01,8014719.443
3/2/2024 18:8:12,396.36,395.27,388.79,393.47,515.57,511.77,524.9,517.41,116.11,116.75,117.38,350.22,116.8,117.42,118.44,352.43,50.11,0.99,8014897.861
3/2/2024 18:38:12,395.51,395.06,387.78,392.79,543.59,527.9,550.65,540.71,121.55,118.47,122.17,362.19,122.84,120.97,124.1,367.9,49.99,0.98,8015073.602
3/2/2024 19:8:12,391.9,391.96,383.43,389.1,482.74,500.41,503.81,495.65,106.08,111.03,110.09,327.19,107.89,113.78,112.47,334.13,50.19,1.02,8015242.398
3/2/2024 19:38:13,406.04,406.07,396.65,402.92,340.88,377.11,390.09,369.36,60.03,63.87,73.41,197.31,78.84,88.95,89.99,257.78,50.18,1.24,8015374.806
3/2/2024 20:8:13,402.72,402.91,392.73,399.45,336.34,379.6,384.39,366.78,59.57,66.99,73.99,200.55,76.99,89.63,88.54,255.61,50.21,1.22,8015472.116
3/2/2024 20:38:13,404.72,404.87,395.24,401.61,317.65,347.73,359.86,341.81,51.67,54.33,63.31,169.32,73.22,81.82,82.74,237.75,50.14,1.29,8015565.518
3/2/2024 21:8:14,405.12,404.98,395.7,401.93,302.17,334.96,337.24,324.48,48.58,54.01,59.71,162.3,69.72,78.82,77.59,226.12,50.11,1.28,8015646.886
3/2/2024 21:38:14,405.88,405.77,396.29,402.65,298.32,339.89,344.34,327.51,47.98,54.26,62.24,164.48,68.94,80.22,79.36,228.53,50.16,1.28,8015727.278
3/2/2024 22:8:14,406.37,406,396.71,403.03,301.94,344.96,340.9,329.26,44.08,50.91,57.97,152.96,69.8,81.43,78.55,229.77,50.03,1.33,8015807.099
3/2/2024 22:38:15,407.3,406.2,397.75,403.75,301.94,338.54,327.93,322.8,41.44,51.24,54.68,147.37,69.94,79.97,75.7,225.6,50.01,1.35,8015885.057
3/2/2024 23:8:15,408.44,407.36,399.14,404.98,294.15,328.61,324.33,315.7,44.51,51.38,56.25,152.13,68.5,77.89,75.22,221.61,50.17,1.31,8015961.716
3/2/2024 23:38:15,408.06,407.07,398.75,404.62,299.84,328.49,325.54,317.96,47.83,53.47,57.65,158.95,69.86,77.92,75.56,223.34,50.21,1.29,8016039.41
3/3/2024 0:8:16,409.09,407.84,399.74,405.56,290.02,322.24,318.76,310.52,43.88,50.54,55.7,150.12,67.74,76.42,73.87,218.01,50.16,1.31,8016116.631
3/3/2024 0:38:16,409.25,407.83,399.94,405.67,293.09,323.39,319.9,312.13,46.75,53.15,58.16,158.06,68.26,76.73,74.16,219.15,50.13,1.28,8016195.123
3/3/2024 1:8:16,410.86,409.28,401.72,407.29,295.67,324.95,319.97,313.53,41.61,49.31,53.6,144.52,69.28,77.42,74.54,221.24,50.02,1.35,8016272.818
3/3/2024 1:38:17,411.08,409.57,401.5,407.39,281.34,320.42,318.61,306.79,43.61,52.1,59.17,154.89,65.86,76.34,74.22,216.42,50.2,1.28,8016349.875
3/3/2024 2:8:17,410.95,409.3,401.65,407.3,276.54,314.14,309.93,300.2,43.07,52.12,57.61,152.8,64.65,74.76,72.19,211.6,50.08,1.28,8016428.733
3/3/2024 2:38:17,410.89,409.36,401.85,407.37,283,308.83,316.02,302.62,48.33,52.77,59.64,160.74,66.53,73.76,73.92,214.21,50.14,1.25,8016506.673
3/3/2024 3:8:18,411.91,410.23,403.11,408.41,282.27,299.33,303.32,294.97,45.43,50.31,54.54,150.28,66.5,71.63,71.07,209.2,50.25,1.28,8016584.515
3/3/2024 3:38:18,408.47,406.77,399.63,404.96,270.66,306.06,300.55,292.43,40.28,47.25,53.45,140.98,63.14,72.48,69.7,205.33,50.29,1.31,8016660.947
3/3/2024 4:8:18,408.69,406.96,399.73,405.12,270.77,306.62,305.28,294.22,43.16,50.6,56.83,150.59,63.13,72.55,70.69,206.37,50.27,1.27,8016737.042
3/3/2024 4:38:19,409.47,408.27,400.78,406.18,288.04,316.51,319.83,308.13,48.14,54.17,60.24,162.6,67.26,75.07,74.38,216.69,50.02,1.25,8016815.86
3/3/2024 5:8:19,404.78,404.05,396.43,401.75,513.39,534.77,547.03,531.73,115.34,122.69,121.11,359.14,118.58,125.45,126.02,370.06,50.04,0.97,8016922.909
3/3/2024 5:38:19,404.11,403.73,395.95,401.26,527.32,546.75,545.12,539.73,118.7,124.7,120.56,363.97,121.74,128.05,125.49,375.28,50.08,0.97,8017099.171
3/3/2024 6:8:20,403.4,402.99,395.08,400.49,552.82,569.72,565.06,562.54,124.35,130.04,124.8,379.19,127.16,133.1,129.68,389.94,50.05,0.97,8017284.022
3/3/2024 6:38:20,400.82,400.33,392.75,397.96,716.45,755.1,722.04,731.2,157.58,167.68,154.35,479.62,164.43,175.34,165.15,504.92,50.18,0.95,8017483.22
3/3/2024 7:8:20,406.3,405.36,398.68,403.45,499.92,524.87,511.08,511.95,113.35,120.74,114.01,348.1,116.05,123.39,118.29,357.73,50.17,0.97,8017693.229
3/3/2024 7:38:21,404.93,403.83,397.78,402.17,694.6,708.19,675.91,692.9,155.39,159.38,147.72,462.49,161.5,166.02,156.43,483.95,50.23,0.96,8017911.752
3/3/2024 8:8:21,400.86,399.61,394.1,398.19,687.38,701.35,675.77,687.91,153.32,157.65,147.81,458.78,157.81,162.3,154.49,474.6,50.18,0.97,8018142.661
3/3/2024 8:38:22,404.83,403.64,397.98,402.15,403.56,408.08,427.62,413.09,91.79,93.85,97.05,282.69,93.46,95.5,98.56,287.52,50.26,1.02,8018354.731
3/3/2024 9:8:22,402.2,401,395.56,399.59,566.05,581.78,581.55,576.46,128.36,133.64,130.09,392.09,130.26,135.03,133.35,398.64,50.27,0.98,8018539.703
3/3/2024 9:38:22,399.97,398.93,393.19,397.36,653.25,656.71,651.09,653.68,146.9,149.45,144.81,441.16,149.58,151.89,148.58,450.05,50.28,0.98,8018755.797
3/3/2024 10:8:22,397.69,397.04,391.7,395.47,804.04,769.65,751.67,775.12,179.15,171.67,165.98,516.8,182.45,176.5,170.55,529.5,50.29,0.97,8018994.616
3/3/2024 10:38:23,397.03,396.19,390.39,394.53,787.87,787.05,768.7,781.21,174.87,176.29,168.63,519.8,179.1,180.64,174.27,534.01,50.27,0.97,8019245.103
3/3/2024 11:8:23,396.33,395.59,389.27,393.73,745.75,747.14,733.62,742.17,165.35,167.59,160.92,493.86,169.15,171.37,166.06,506.57,50.11,0.98,8019498.603
3/3/2024 11:38:23,395.66,394.83,388.49,392.98,764.39,762.05,754.68,760.38,169.44,170.92,165.69,506.05,173,174.25,170.32,517.57,50.3,0.98,8019752.498
3/3/2024 12:8:24,396.56,396.02,389.21,393.93,695.65,681.48,697.38,691.5,155.45,154.75,155.26,465.46,157.75,156.37,157.61,471.74,50.21,0.99,8019985.978
3/3/2024 12:38:24,395.94,395.3,388.85,393.36,714.69,700.27,698.68,704.54,159.55,157.92,154.84,472.31,161.69,159.92,157.94,479.55,50.15,0.98,8020226.709
3/3/2024 13:8:25,395,394.55,387.75,392.43,740.18,720.27,728.27,729.57,164.96,162.44,161.3,488.7,167.36,164.71,163.95,496.02,50.18,0.99,8020468.812
3/3/2024 13:38:25,395.02,394.41,387.62,392.35,748.68,733.93,740.13,740.91,166.84,165.8,164,496.64,169.16,167.92,166.87,503.96,50.24,0.99,8020718.134
3/3/2024 14:8:25,391.78,390.86,384.28,388.96,886.27,900.33,872.55,886.38,193.42,198.2,187.39,579.02,198.5,203.75,194.82,597.07,49.99,0.97,8020987.851
3/3/2024 14:38:26,391.93,391.06,384.2,389.07,881.02,890.2,880.74,883.84,192.49,196.94,190.21,579.63,197.75,201.35,196.73,595.83,50.23,0.97,8021275.778
3/3/2024 15:8:26,389.29,388.27,381.85,386.47,1019.73,1040.36,998.17,1019.62,219.98,225.65,211.38,657.01,226.81,233.54,221.38,681.73,50.14,0.96,8021573.228
3/3/2024 15:38:26,393.31,392.27,385.74,390.44,709.25,711.26,709.32,709.94,157.47,159.8,155.86,473.13,159.69,162.13,159.11,480.92,50.09,0.99,8021864.921
3/3/2024 16:8:27,394.37,393.3,386.63,391.4,686.15,682.38,682.29,683.61,152.96,153.96,150.71,457.63,154.63,155.62,153.19,464.02,50.12,0.99,8022098.187
3/3/2024 16:38:27,395.28,393.49,387.33,392.03,578.42,606.35,592.19,592.32,129.93,137.72,130.84,398.49,130.6,138.45,132.94,401.98,50.01,0.99,8022306.406
3/3/2024 17:8:27,395.65,394.34,387.93,392.64,654.3,672.33,659.74,662.12,146.68,152.44,146.07,445.19,147.82,153.33,148.39,449.54,50.14,0.99,8022520.366
3/3/2024 17:38:28,397.57,396.47,389.93,394.64,635.04,638.12,624.45,632.54,142.96,144.94,138.66,426.57,144.31,146.73,141.55,433.09,50.15,0.99,8022738.767
3/3/2024 18:8:28,399.34,397.97,391.2,396.17,469.77,472.41,483.86,475.35,106.11,108.23,108.62,322.96,107.14,109.2,110,326.35,50.14,1.01,8022913.311
3/3/2024 18:38:28,399.88,399.24,391.47,396.86,400.23,399.76,428.67,409.55,86.92,84.62,93.05,264.58,91.33,92.68,97.46,281.47,50.19,1.06,8023067.265
3/3/2024 19:8:28,396.45,396.25,386.98,393.23,322.23,363.03,377,354.09,57.44,61.79,71.28,190.51,72.65,83.48,84.93,241.06,50.16,1.21,8023181.347
3/3/2024 19:38:29,401.19,401.03,391.56,397.93,325.32,361.29,376.2,354.27,57.65,62,70.33,189.99,74.25,84.21,85.75,244.2,50.09,1.22,8023278.788
3/3/2024 20:8:29,402.16,402.06,392.72,398.98,337.3,363.22,379.16,359.89,59.72,62.07,70.55,192.34,77.2,84.87,86.65,248.72,50.13,1.23,8023374.833
3/3/2024 20:38:30,402.14,402.47,392.34,398.98,327.31,353.77,365.81,348.74,57.45,59.25,66.78,183.48,74.55,82.72,83.77,241.04,50.18,1.24,8023469.23
3/3/2024 21:8:30,403.31,403.52,393.35,400.05,303.76,342.23,341.44,329.14,43.77,49.36,56.81,149.94,69.62,80.29,78.23,228.14,50.12,1.34,8023553.206
3/3/2024 21:38:30,402.97,403.1,393.19,399.75,300.64,338.13,341.03,326.6,45.73,50.86,58.45,155.04,68.9,79.23,78.07,226.19,50.11,1.31,8023628.578
3/3/2024 22:8:31,403.03,402.88,393.09,399.67,290.93,323.59,326.66,313.73,42.58,45.44,54.39,142.43,66.71,75.83,74.87,217.4,50.14,1.34,8023703.247
3/3/2024 22:38:31,403.17,402.84,393.34,399.79,296.11,325.09,325.69,315.63,43.03,46.35,53.75,143.14,67.91,76.17,74.53,218.6,50.12,1.35,8023776.819
3/3/2024 23:8:31,404.06,403.54,394.2,400.55,290.19,316.6,320.07,308.95,44.79,48.29,56.19,149.28,66.71,74.29,73.37,214.37,50.18,1.3,8023849.583
3/3/2024 23:38:32,404.12,403.28,394.32,400.58,285.78,319.54,314.88,306.73,40.84,45.81,52.97,139.62,65.72,74.98,72.17,212.87,50.14,1.34,8023921.684
3/4/2024 0:8:32,403.57,402.37,393.99,399.98,276.41,311.56,309.38,299.12,42.44,47.9,54.6,144.93,63.5,72.88,70.78,207.16,49.86,1.3,8023994.291
3/4/2024 0:38:32,405.69,404.09,396.03,401.94,281.58,310.84,309.15,300.52,44.82,51.27,56.49,152.58,65.08,73.11,71.07,209.25,50.11,1.27,8024067.664
3/4/2024 1:8:33,406.33,404.72,396.78,402.61,276.45,309.59,305.74,297.26,39.92,46.06,53.14,139.13,64.02,72.94,70.44,207.4,50.19,1.33,8024139.322
3/4/2024 1:38:33,405.31,403.9,395.83,401.68,274.61,306.5,304.71,295.27,41.01,45.89,53.09,139.99,63.4,72.05,70.02,205.72,50.15,1.32,8024211.231
3/4/2024 2:8:34,405.92,404.46,396.55,402.31,276.21,306.56,307.07,296.61,41.65,45.24,53.42,140.3,63.89,72.16,70.67,206.72,50.23,1.32,8024282.26
3/4/2024 2:38:34,406.45,404.73,396.94,402.71,269.69,303.71,298.95,290.78,40.2,46.63,53.55,140.38,62.47,71.56,68.86,202.89,50.24,1.31,8024352.836
3/4/2024 3:8:34,406.91,405.31,397.72,403.31,272.77,300.34,300.25,291.17,41.96,46.78,53.67,142.41,63.27,70.89,69.3,203.47,50.26,1.3,8024424.352
3/4/2024 3:38:35,407.51,405.94,398.37,403.94,274.2,303.87,306.62,294.64,42.73,46.09,54.67,143.5,63.59,71.66,70.85,206.1,50.3,1.3,8024494.949
3/4/2024 4:8:35,409.34,407.93,400.38,405.88,277.22,306.94,305.86,296.67,40.86,46.11,53.02,140,64.71,72.83,71.06,208.6,50.23,1.33,8024565.989
3/4/2024 4:38:35,408.65,407.1,399.51,405.08,275.29,316.77,312.92,301.66,41.28,49.08,56.99,147.35,64.25,75.05,72.58,211.88,50.1,1.3,8024638.075
3/4/2024 5:8:36,408.46,407.01,399.4,404.96,279.54,314.07,314.15,306.29,45.58,53,59.12,157.7,65.93,75.39,73.64,214.96,50.11,1.27,8024714.604
3/4/2024 5:38:36,402.29,401.65,393.79,399.24,543.14,540.63,551.81,545.19,122.12,123.31,122.64,368.07,124.68,126.03,126.28,376.99,50.23,0.98,8024845.097
3/4/2024 6:8:36,401.8,400.64,393.64,398.75,556.27,557.1,575.58,562.98,125.25,127.32,127.89,380.46,127.7,129.61,131.5,388.81,50.13,0.98,8025033.957
3/4/2024 6:38:37,399.02,397.91,390.82,395.92,380.06,393.98,416.13,396.72,84.29,88.03,91.96,264.28,86.58,90.98,94.37,271.93,50.2,1.03,8025223.541
3/4/2024 7:8:37,401.91,400.86,393.79,398.85,276.54,295.31,323.71,298.52,48.04,48.22,60.88,157.15,63.44,68.71,73.95,206.03,50.15,1.24,8025311.332
3/4/2024 7:38:38,400.69,399.68,393.03,397.8,357.26,347.78,378.27,361.1,78.51,76.8,83.12,238.43,81.79,80.69,86.27,248.75,50.14,1.04,8025406.166
3/4/2024 8:8:38,395.19,394.06,387.74,392.33,356.59,352.64,374.02,361.08,76.84,76.73,80.94,234.52,80.54,80.67,84.13,245.34,50.05,1.04,8025525.701
3/4/2024 8:38:38,395.67,394.42,387.97,392.69,394.76,401.92,416.39,404.36,86.67,89.35,91.75,267.77,89.35,91.86,93.54,274.75,49.93,1.03,8025655.54
3/4/2024 9:8:39,393.58,392.74,385.99,390.77,541.41,528.75,550.63,540.27,121.84,120.95,123.38,366.17,122.96,121.75,124.79,369.5,50.14,0.99,8025793.775
3/4/2024 9:38:39,389.41,388.73,382.19,386.78,760.46,758.33,739.2,752.66,167.37,168.12,160.47,495.96,169.41,170.9,164.16,504.47,50.09,0.98,8026035.971
3/4/2024 10:8:39,385.54,385.01,378.64,383.06,1045.52,1056.55,1016.82,1039.63,222.49,226.15,212.47,661.12,230.62,235.42,223.81,689.85,50.09,0.96,8026360.442
3/4/2024 10:38:40,385.63,385.24,378.8,383.22,1026.6,1015.55,990.94,1011.03,218.96,217.97,208.85,645.79,226.7,226.69,218.38,671.76,50.14,0.96,8026695.978
3/4/2024 11:8:40,387.53,386.86,380.32,384.9,846.24,840.18,826.61,837.87,184.85,185.26,178.6,548.71,187.54,188.44,182.7,558.68,50.15,0.98,8027003.116
3/4/2024 11:38:40,389.77,389.18,382.42,387.12,888.87,884.86,857.42,877.05,194.84,195.39,185.56,575.79,198.06,199.48,190.59,588.12,50.02,0.98,8027287.736
3/4/2024 12:8:41,393.2,392.43,385.76,390.46,696.99,695.67,678.62,690.42,155.68,157,150.11,462.79,156.63,158.27,152.07,466.97,50.09,0.99,8027537.227
3/4/2024 12:38:41,394.11,393.33,386.3,391.25,652.62,629.06,642.61,641.43,146.2,142.77,143.06,432.3,147.03,143.66,144.01,434.69,50.07,0.99,8027755.492
3/4/2024 13:8:42,388.57,387.68,381.07,385.77,926.4,912.94,881.41,906.92,201.22,199.06,188.59,588.86,205.78,205.06,195.11,605.83,49.9,0.97,8028010.418
3/4/2024 13:38:42,388.27,387.44,380.84,385.52,894.01,883.34,856.34,877.9,194.36,193.28,183.93,571.57,198.43,198.3,189.64,586.62,50.05,0.98,8028298.728
3/4/2024 14:8:42,385.56,384.59,377.96,382.69,965.14,971.24,939.61,958.66,207.29,210.18,198.54,616.01,212.7,216.42,206.38,635.5,50.02,0.97,8028597.101
3/4/2024 14:38:43,386.24,385.51,378.74,383.5,909.24,920.92,889.1,906.42,195.71,199.83,188.25,583.79,200.73,205.67,195.74,602.14,50.12,0.97,8028899.858
3/4/2024 15:8:43,392.91,391.67,385.15,389.91,881.43,888.37,865.81,878.54,192.23,195.41,185.82,573.46,198.02,201.7,193.68,593.39,50.15,0.97,8029194.333
3/4/2024 15:38:44,395.97,394.53,388.6,393.03,721.11,721.4,700.67,714.43,161.48,162.55,154.34,478.38,163.36,165.11,157.9,486.37,50.06,0.98,8029457.722
3/4/2024 16:8:44,397.31,395.86,389.84,394.34,680.14,684.79,668.41,677.78,152.82,155.17,148.21,456.5,154.75,157.28,151.29,463.33,50.1,0.99,8029690.123
3/4/2024 16:38:44,398.84,397.05,391.02,395.64,634.77,643.3,620.77,632.95,143.2,146.02,136.97,425.62,144.69,147.8,140.33,432.82,50.14,0.98,8029915.702
3/4/2024 17:8:45,398.22,396.66,390.78,395.22,785.65,788.5,765.26,779.8,173.27,173.94,164.68,512.1,179.05,181.55,173.5,534.1,50.13,0.96,8030161.263
3/4/2024 17:38:45,405.03,403.34,397.19,401.86,449.78,449.02,473.14,457.64,102.13,103.18,106.69,312,104.32,105.29,108.9,318.5,50.21,1.02,8030365.074
3/4/2024 18:8:45,404.18,402.17,396.57,400.97,509.66,523.28,529.8,520.91,115.38,119.07,117.53,351.97,117.85,122.19,121.67,361.71,50.02,0.97,8030529.78
3/4/2024 18:38:46,404.92,403.07,397.3,401.76,376.07,391.32,397.53,388.31,81.36,85.08,84.84,251.28,87.06,91.63,91.53,270.21,49.91,1.07,8030685.772
3/4/2024 19:8:46,404.84,402.93,396.94,401.57,351.17,379.78,377.8,369.58,71.5,79.45,77.53,228.48,81.24,88.95,86.9,257.08,50.11,1.11,8030808.978
3/4/2024 19:38:46,397.86,396.58,390.29,394.91,344.46,356.77,359.84,353.69,62.23,59.41,66.12,187.48,78.34,82.19,81.33,241.85,50.14,1.22,8030909.774
3/4/2024 20:8:47,400.32,398.67,392.39,397.13,310.55,348.6,342.25,333.63,44.83,50.33,55.74,150.9,70.93,80.75,77.82,229.51,50.21,1.34,8030990.297
3/4/2024 20:38:47,398.46,396.99,389.7,395.05,306.91,338.11,327.3,324.11,45.39,51.38,53.92,150.69,69.73,78.1,74,221.82,50.09,1.32,8031071.016
3/4/2024 21:8:48,399.68,398.13,390.96,396.26,311.78,338.88,326.04,325.57,44.68,51.16,51.78,147.63,70.98,78.2,73.92,223.1,50.2,1.33,8031146.229
3/4/2024 21:38:48,397.59,396.06,388.95,394.2,308.42,337.18,316.78,320.79,45.46,53.12,52.53,151.11,69.92,77.7,71.48,219.1,50.14,1.31,8031218.982
3/4/2024 22:8:48,397.16,395.66,388.71,393.73,300.07,324.24,313.23,312.51,41.21,46.28,48.83,136.31,67.96,74.59,70.61,213.16,50.13,1.36,8031290.758
3/4/2024 22:38:49,397.19,395.67,389.01,393.96,303.85,322.79,312.57,313.07,43.81,47.51,49.68,141,68.88,74.28,70.5,213.66,50.15,1.34,8031360.449
